count,county,crime,division,year
0.0,Kerry,False imprisonment,Kerry Garda Division,2006
1.0,Kerry,False imprisonment,Kerry Garda Division,2007
0.0,Kerry,False imprisonment,Kerry Garda Division,2008
1.0,Kerry,False imprisonment,Kerry Garda Division,2009
1.0,Kerry,False imprisonment,Kerry Garda Division,2010
3.0,Kerry,False imprisonment,Kerry Garda Division,2011
1.0,Kerry,False imprisonment,Kerry Garda Division,2012
1.0,Kerry,False imprisonment,Kerry Garda Division,2013
0.0,Kerry,False imprisonment,Kerry Garda Division,2014
1.0,Kerry,False imprisonment,Kerry Garda Division,2015
1.0,Kerry,False imprisonment,Kerry Garda Division,2016
5.0,Kerry,False imprisonment,Kerry Garda Division,2017
4.0,Kerry,False imprisonment,Kerry Garda Division,2018
4.0,Kerry,False imprisonment,Kerry Garda Division,2019
6.0,Limerick,False imprisonment,Limerick Garda Division,2003
5.0,Limerick,False imprisonment,Limerick Garda Division,2004
4.0,Limerick,False imprisonment,Limerick Garda Division,2005
5.0,Limerick,False imprisonment,Limerick Garda Division,2006
7.0,Limerick,False imprisonment,Limerick Garda Division,2007
4.0,Limerick,False imprisonment,Limerick Garda Division,2008
6.0,Limerick,False imprisonment,Limerick Garda Division,2009
3.0,Limerick,False imprisonment,Limerick Garda Division,2010
6.0,Limerick,False imprisonment,Limerick Garda Division,2011
8.0,Limerick,False imprisonment,Limerick Garda Division,2012
6.0,Limerick,False imprisonment,Limerick Garda Division,2013
3.0,Limerick,False imprisonment,Limerick Garda Division,2014
5.0,Limerick,False imprisonment,Limerick Garda Division,2015
3.0,Limerick,False imprisonment,Limerick Garda Division,2016
6.0,Limerick,False imprisonment,Limerick Garda Division,2017
8.0,Limerick,False imprisonment,Limerick Garda Division,2018
13.0,Limerick,False imprisonment,Limerick Garda Division,2019
1.0,Meath,False imprisonment,Meath  Garda Division,2003
0.0,Meath,False imprisonment,Meath  Garda Division,2004
1.0,Meath,False imprisonment,Meath  Garda Division,2005
2.0,Meath,False imprisonment,Meath  Garda Division,2006
2.0,Meath,False imprisonment,Meath  Garda Division,2007
5.0,Meath,False imprisonment,Meath  Garda Division,2008
2.0,Meath,False imprisonment,Meath  Garda Division,2009
3.0,Meath,False imprisonment,Meath  Garda Division,2010
1.0,Meath,False imprisonment,Meath  Garda Division,2011
1.0,Meath,False imprisonment,Meath  Garda Division,2012
0.0,Meath,False imprisonment,Meath  Garda Division,2013
1.0,Meath,False imprisonment,Meath  Garda Division,2014
1.0,Meath,False imprisonment,Meath  Garda Division,2015
1.0,Meath,False imprisonment,Meath  Garda Division,2016
0.0,Meath,False imprisonment,Meath  Garda Division,2017
3.0,Meath,False imprisonment,Meath  Garda Division,2018
5.0,Meath,False imprisonment,Meath  Garda Division,2019
1.0,Wicklow,False imprisonment,Wicklow  Garda Division,2003
2.0,Wicklow,False imprisonment,Wicklow  Garda Division,2004
1.0,Wicklow,False imprisonment,Wicklow  Garda Division,2005
4.0,Wicklow,False imprisonment,Wicklow  Garda Division,2006
2.0,Wicklow,False imprisonment,Wicklow  Garda Division,2007
1.0,Wicklow,False imprisonment,Wicklow  Garda Division,2008
2.0,Wicklow,False imprisonment,Wicklow  Garda Division,2009
2.0,Wicklow,False imprisonment,Wicklow  Garda Division,2010
2.0,Wicklow,False imprisonment,Wicklow  Garda Division,2011
1.0,Wicklow,False imprisonment,Wicklow  Garda Division,2012
3.0,Wicklow,False imprisonment,Wicklow  Garda Division,2013
1.0,Wicklow,False imprisonment,Wicklow  Garda Division,2014
2.0,Wicklow,False imprisonment,Wicklow  Garda Division,2015
2.0,Wicklow,False imprisonment,Wicklow  Garda Division,2016
1.0,Wicklow,False imprisonment,Wicklow  Garda Division,2017
1.0,Wicklow,False imprisonment,Wicklow  Garda Division,2018
1.0,Wicklow,False imprisonment,Wicklow  Garda Division,2019
1.0,Westmeath,False imprisonment,Westmeath  Garda Division,2003
0.0,Westmeath,False imprisonment,Westmeath  Garda Division,2004
3.0,Westmeath,False imprisonment,Westmeath  Garda Division,2005
3.0,Westmeath,False imprisonment,Westmeath  Garda Division,2006
3.0,Westmeath,False imprisonment,Westmeath  Garda Division,2007
0.0,Westmeath,False imprisonment,Westmeath  Garda Division,2008
1.0,Westmeath,False imprisonment,Westmeath  Garda Division,2009
5.0,Westmeath,False imprisonment,Westmeath  Garda Division,2010
0.0,Westmeath,False imprisonment,Westmeath  Garda Division,2011
0.0,Westmeath,False imprisonment,Westmeath  Garda Division,2012
1.0,Westmeath,False imprisonment,Westmeath  Garda Division,2013
0.0,Westmeath,False imprisonment,Westmeath  Garda Division,2014
4.0,Westmeath,False imprisonment,Westmeath  Garda Division,2015
2.0,Westmeath,False imprisonment,Westmeath  Garda Division,2016
0.0,Westmeath,False imprisonment,Westmeath  Garda Division,2017
1.0,Westmeath,False imprisonment,Westmeath  Garda Division,2018
2.0,Westmeath,False imprisonment,Westmeath  Garda Division,2019
2.0,Kildare,False imprisonment,Kildare  Garda Division,2003
0.0,Kildare,False imprisonment,Kildare  Garda Division,2004
0.0,Kildare,False imprisonment,Kildare  Garda Division,2005
2.0,Kildare,False imprisonment,Kildare  Garda Division,2006
3.0,Kildare,False imprisonment,Kildare  Garda Division,2007
2.0,Kildare,False imprisonment,Kildare  Garda Division,2008
7.0,Kildare,False imprisonment,Kildare  Garda Division,2009
3.0,Kildare,False imprisonment,Kildare  Garda Division,2010
6.0,Kildare,False imprisonment,Kildare  Garda Division,2011
4.0,Kildare,False imprisonment,Kildare  Garda Division,2012
1.0,Kildare,False imprisonment,Kildare  Garda Division,2013
1.0,Kildare,False imprisonment,Kildare  Garda Division,2014
2.0,Kildare,False imprisonment,Kildare  Garda Division,2015
1.0,Kildare,False imprisonment,Kildare  Garda Division,2016
1.0,Kildare,False imprisonment,Kildare  Garda Division,2017
5.0,Kildare,False imprisonment,Kildare  Garda Division,2018
7.0,Kildare,False imprisonment,Kildare  Garda Division,2019
2.0,Tipperary,False imprisonment,Tipperary Garda Division,2003
0.0,Tipperary,False imprisonment,Tipperary Garda Division,2004
3.0,Tipperary,False imprisonment,Tipperary Garda Division,2005
1.0,Tipperary,False imprisonment,Tipperary Garda Division,2006
3.0,Tipperary,False imprisonment,Tipperary Garda Division,2007
2.0,Tipperary,False imprisonment,Tipperary Garda Division,2008
2.0,Tipperary,False imprisonment,Tipperary Garda Division,2009
3.0,Tipperary,False imprisonment,Tipperary Garda Division,2010
3.0,Tipperary,False imprisonment,Tipperary Garda Division,2011
8.0,Tipperary,False imprisonment,Tipperary Garda Division,2012
3.0,Tipperary,False imprisonment,Tipperary Garda Division,2013
1.0,Tipperary,False imprisonment,Tipperary Garda Division,2014
0.0,Tipperary,False imprisonment,Tipperary Garda Division,2015
7.0,Tipperary,False imprisonment,Tipperary Garda Division,2016
3.0,Tipperary,False imprisonment,Tipperary Garda Division,2017
0.0,Tipperary,False imprisonment,Tipperary Garda Division,2018
2.0,Tipperary,False imprisonment,Tipperary Garda Division,2019
1.0,Wexford,False imprisonment,Wexford  Garda Division,2003
4.0,Wexford,False imprisonment,Wexford  Garda Division,2004
4.0,Wexford,False imprisonment,Wexford  Garda Division,2005
0.0,Wexford,False imprisonment,Wexford  Garda Division,2006
4.0,Wexford,False imprisonment,Wexford  Garda Division,2007
3.0,Wexford,False imprisonment,Wexford  Garda Division,2008
1.0,Wexford,False imprisonment,Wexford  Garda Division,2009
3.0,Wexford,False imprisonment,Wexford  Garda Division,2010
2.0,Wexford,False imprisonment,Wexford  Garda Division,2011
0.0,Wexford,False imprisonment,Wexford  Garda Division,2012
1.0,Wexford,False imprisonment,Wexford  Garda Division,2013
1.0,Wexford,False imprisonment,Wexford  Garda Division,2014
0.0,Wexford,False imprisonment,Wexford  Garda Division,2015
1.0,Wexford,False imprisonment,Wexford  Garda Division,2016
3.0,Wexford,False imprisonment,Wexford  Garda Division,2017
1.0,Wexford,False imprisonment,Wexford  Garda Division,2018
3.0,Wexford,False imprisonment,Wexford  Garda Division,2019
3.0,Waterford,False imprisonment,Waterford  Garda Division,2003
2.0,Waterford,False imprisonment,Waterford  Garda Division,2004
0.0,Waterford,False imprisonment,Waterford  Garda Division,2005
2.0,Waterford,False imprisonment,Waterford  Garda Division,2006
2.0,Waterford,False imprisonment,Waterford  Garda Division,2007
1.0,Waterford,False imprisonment,Waterford  Garda Division,2008
0.0,Waterford,False imprisonment,Waterford  Garda Division,2009
3.0,Waterford,False imprisonment,Waterford  Garda Division,2010
1.0,Waterford,False imprisonment,Waterford  Garda Division,2011
2.0,Waterford,False imprisonment,Waterford  Garda Division,2012
5.0,Waterford,False imprisonment,Waterford  Garda Division,2013
1.0,Waterford,False imprisonment,Waterford  Garda Division,2014
6.0,Waterford,False imprisonment,Waterford  Garda Division,2015
1.0,Waterford,False imprisonment,Waterford  Garda Division,2016
0.0,Waterford,False imprisonment,Waterford  Garda Division,2017
0.0,Waterford,False imprisonment,Waterford  Garda Division,2018
1.0,Waterford,False imprisonment,Waterford  Garda Division,2019
29.0,Dublin,False imprisonment,Dublin Region,2003
30.0,Dublin,False imprisonment,Dublin Region,2004
31.0,Dublin,False imprisonment,Dublin Region,2005
25.0,Dublin,False imprisonment,Dublin Region,2006
33.0,Dublin,False imprisonment,Dublin Region,2007
18.0,Dublin,False imprisonment,Dublin Region,2008
31.0,Dublin,False imprisonment,Dublin Region,2009
30.0,Dublin,False imprisonment,Dublin Region,2010
24.0,Dublin,False imprisonment,Dublin Region,2011
27.0,Dublin,False imprisonment,Dublin Region,2012
26.0,Dublin,False imprisonment,Dublin Region,2013
30.0,Dublin,False imprisonment,Dublin Region,2014
37.0,Dublin,False imprisonment,Dublin Region,2015
31.0,Dublin,False imprisonment,Dublin Region,2016
32.0,Dublin,False imprisonment,Dublin Region,2017
26.0,Dublin,False imprisonment,Dublin Region,2018
45.0,Dublin,False imprisonment,Dublin Region,2019
1.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2003
0.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2004
1.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2005
0.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2006
2.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2007
0.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2008
0.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2009
0.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2010
0.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2011
0.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2012
0.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2013
1.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2014
0.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2015
0.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2016
0.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2017
1.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2018
2.0,Donegal,Abduction of person under 16 years of age,Donegal Garda Division,2019
0.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2003
0.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2004
0.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2005
1.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2006
0.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2007
0.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2008
0.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2009
1.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2010
1.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2011
1.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2012
0.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2013
0.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2014
1.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2015
1.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2016
0.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2017
0.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2018
0.0,Louth,Abduction of person under 16 years of age,Louth  Garda Division,2019
0.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2003
1.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2004
0.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2005
0.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2006
1.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2007
0.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2008
0.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2009
0.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2010
0.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2011
0.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2012
1.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2013
1.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2014
0.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2015
1.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2016
0.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2017
0.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2018
1.0,Clare,Abduction of person under 16 years of age,Clare Garda Division,2019
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2003
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2004
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2005
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2006
1.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2007
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2008
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2009
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2010
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2011
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2012
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2013
6.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2014
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2015
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2016
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2017
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2018
0.0,Mayo,Abduction of person under 16 years of age,Mayo Garda Division,2019
0.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2003
0.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2004
0.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2005
1.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2006
0.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2007
1.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2008
0.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2009
0.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2010
2.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2011
1.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2012
3.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2013
2.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2014
0.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2015
1.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2016
2.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2017
0.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2018
0.0,Galway,Abduction of person under 16 years of age,Galway Garda Division,2019
2.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2003
0.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2004
1.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2005
0.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2006
1.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2007
0.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2008
0.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2009
0.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2010
0.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2011
0.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2012
3.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2013
1.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2014
2.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2015
1.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2016
0.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2017
1.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2018
4.0,Cork,Abduction of person under 16 years of age,Cork City Garda Division,2019
3.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2003
0.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2004
0.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2005
1.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2006
0.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2007
0.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2008
1.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2009
0.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2010
1.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2011
0.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2012
0.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2013
0.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2014
0.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2015
0.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2016
0.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2017
1.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2018
2.0,Cork,Abduction of person under 16 years of age,Cork North Garda Division,2019
0.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2003
0.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2004
0.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2005
1.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2006
0.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2007
0.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2008
0.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2009
1.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2010
0.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2011
0.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2012
2.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2013
0.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2014
0.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2015
0.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2016
1.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2017
0.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2018
0.0,Cork,Abduction of person under 16 years of age,Cork West Garda Division,2019
0.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2003
0.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2004
0.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2005
0.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2006
0.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2007
0.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2008
0.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2009
4.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2010
0.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2011
0.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2012
3.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2013
0.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2014
1.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2015
2.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2016
3.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2017
0.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2018
0.0,Kerry,Abduction of person under 16 years of age,Kerry Garda Division,2019
1.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2003
3.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2004
0.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2005
1.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2006
0.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2007
2.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2008
0.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2009
3.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2010
1.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2011
2.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2012
0.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2013
1.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2014
1.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2015
0.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2016
1.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2017
1.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2018
1.0,Limerick,Abduction of person under 16 years of age,Limerick Garda Division,2019
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2003
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2004
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2005
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2006
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2007
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2008
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2009
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2010
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2011
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2012
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2013
1.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2014
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2015
2.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2016
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2017
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2018
0.0,Meath,Abduction of person under 16 years of age,Meath  Garda Division,2019
2.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2003
0.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2004
0.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2005
0.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2006
0.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2007
0.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2008
0.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2009
0.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2010
0.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2011
1.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2012
0.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2013
1.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2014
1.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2015
0.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2016
0.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2017
0.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2018
0.0,Wicklow,Abduction of person under 16 years of age,Wicklow  Garda Division,2019
0.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2003
3.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2004
1.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2005
0.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2006
0.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2007
0.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2008
1.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2009
0.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2010
0.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2011
0.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2012
0.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2013
0.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2014
0.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2015
0.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2016
0.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2017
0.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2018
0.0,Westmeath,Abduction of person under 16 years of age,Westmeath  Garda Division,2019
1.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2003
0.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2004
1.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2005
1.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2006
0.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2007
1.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2008
1.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2009
3.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2010
0.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2011
0.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2012
1.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2013
1.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2014
0.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2015
4.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2016
0.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2017
0.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2018
0.0,Kildare,Abduction of person under 16 years of age,Kildare  Garda Division,2019
2.0,Tipperary,Abduction of person under 16 years of age,Tipperary Garda Division,2003
0.0,Tipperary,Abduction of person under 16 years of age,Tipperary Garda Division,2004
0.0,Tipperary,Abduction of person under 16 years of age,Tipperary Garda Division,2005
0.0,Tipperary,Abduction of person under 16 years of age,Tipperary Garda Division,2006
1.0,Tipperary,Abduction of person under 16 years of age,Tipperary Garda Division,2007
0.0,Tipperary,Abduction of person under 16 years of age,Tipperary Garda Division,2008
1.0,Tipperary,Abduction of person under 16 years of age,Tipperary Garda Division,2009
0.0,Tipperary,Abduction of person under 16 years of age,Tipperary Garda Division,2010
0.0,Tipperary,Abduction of person under 16 years of age,Tipperary Garda Division,2011
0.0,Tipperary,Abduction of person under 16 years of age,Tipperary Garda Division,2012
0.0,Tipperary,Abduction of person under 16 years of age,Tipperary Garda Division,2013
2.0,Tipperary,Abduction of person under 16 years of age,Tipperary Garda Division,2014
